('Tax Provision', '18,061,000', '14,527,000', '9,680,000', '10,481,000', '13,372,000')
         686607 function calls (658497 primitive calls) in 2.108 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       63    0.000    0.000    0.000    0.000 element.py:810(<genexpr>)
       63    0.000    0.000    0.000    0.000 dataclasses.py:825(_set_new_attribute)
       62    0.000    0.000    0.000    0.000 _status_codes.py:24(__new__)
       62    0.000    0.000    0.000    0.000 __init__.py:25(__new__)
       62    0.000    0.000    0.000    0.000 {built-in method _sre.ascii_tolower}
       61    0.000    0.000    0.000    0.000 dammit.py:166(<listcomp>)
       60    0.000    0.000    0.000    0.000 sre_compile.py:432(_generate_overlap_table)
       60    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
       57    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
       56    0.001    0.000    0.001    0.000 {built-in method builtins.compile}
       56    0.000    0.000    0.001    0.000 typing.py:664(__init__)
       56    0.000    0.000    0.000    0.000 _utils.py:30(normalize_header_key)
       54    0.000    0.000    0.005    0.000 dataclasses.py:412(_create_fn)
       54    0.000    0.000    0.000    0.000 element.py:977(name)
       53    0.000    0.000    0.000    0.000 six.py:178(_add_module)
    52/14    0.001    0.000    0.014    0.001 css_parser.py:925(parse_selectors)
       52    0.000    0.000    0.002    0.000 css_parser.py:1113(<listcomp>)
       51    0.000    0.000    0.000    0.000 __init__.py:620(_linkage_fixer)
       49    0.000    0.000    0.001    0.000 typing.py:1193(__getitem__)
       47    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
       47    0.000    0.000    0.000    0.000 ipaddress.py:536(_split_addr_prefix)
       47    0.000    0.000    0.000    0.000 ipaddress.py:159(_split_optional_netmask)
       46    0.000    0.000    0.000    0.000 six.py:108(__init__)
       45    0.000    0.000    0.000    0.000 dataclasses.py:374(<genexpr>)
       45    0.000    0.000    0.000    0.000 dataclasses.py:1099(<genexpr>)
       44    0.000    0.000    0.001    0.000 _util.py:83(validate)
       44    0.000    0.000    0.001    0.000 typing.py:1322(__class_getitem__)
       44    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
       43    0.000    0.000    0.000    0.000 ipaddress.py:1881(__init__)
       43    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
    42/30    0.000    0.000    0.010    0.000 css_parser.py:581(parse_pseudo_class)
    42/21    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
    42/21    0.000    0.000    0.000    0.000 abc.py:121(__subclasscheck__)
       41    0.000    0.000    0.000    0.000 abc.py:7(abstractmethod)
       39    0.000    0.000    0.000    0.000 dataclasses.py:660(_is_kw_only)
       39    0.000    0.000    0.000    0.000 dataclasses.py:654(_is_initvar)
       39    0.000    0.000    0.000    0.000 dataclasses.py:646(_is_classvar)
    38/29    0.000    0.000    0.010    0.000 css_parser.py:741(parse_pseudo_open)
       37    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
       37    0.000    0.000    0.000    0.000 dataclasses.py:723(_get_field)
       37    0.000    0.000    0.000    0.000 dataclasses.py:450(_field_init)
       37    0.000    0.000    0.000    0.000 dataclasses.py:346(field)
       37    0.000    0.000    0.000    0.000 dataclasses.py:266(__init__)
       36    0.000    0.000    0.000    0.000 _policybase.py:305(header_store_parse)
       36    0.000    0.000    0.000    0.000 _policybase.py:201(header_max_count)
       36    0.000    0.000    0.000    0.000 message.py:393(__setitem__)
       35    0.001    0.000    0.828    0.024 __init__.py:1(<module>)
       35    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       35    0.000    0.000    0.000    0.000 {built-in method _operator.index}
       34    0.000    0.000    0.024    0.001 six.py:190(find_spec)
       34    0.000    0.000    0.000    0.000 typing.py:1106(__mro_entries__)
       34    0.000    0.000    0.000    0.000 {method '__init_subclass__' of 'object' objects}
       34    0.000    0.000    0.000    0.000 functools.py:65(wraps)
       33    0.001    0.000    0.001    0.000 {built-in method posix.listdir}
       33    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1587(_fill_cache)
       33    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1343(_path_hooks)
       33    0.000    0.000    0.000    0.000 <frozen zipimport>:64(__init__)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1628(path_hook_for_FileFinder)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1494(__init__)
       33    0.000    0.000    0.000    0.000 dataclasses.py:438(_field_assign)
       32    0.000    0.000    0.000    0.000 functools.py:518(decorating_function)
       32    0.000    0.000    0.000    0.000 functools.py:479(lru_cache)
       31    0.000    0.000    0.000    0.000 typing.py:1349(__init_subclass__)
       31    0.000    0.000    0.000    0.000 {method 'issuperset' of 'frozenset' objects}
       31    0.000    0.000    0.000    0.000 ipaddress.py:1713(_parse_hextet)
       30    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
       30    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
       30    0.000    0.000    0.000    0.000 {method 'extend' of 'bytearray' objects}
       30    0.000    0.000    0.000    0.000 ipaddress.py:1275(__init__)
       30    0.000    0.000    0.000    0.000 element.py:1363(_all_strings)
       30    0.000    0.000    0.000    0.000 dataclasses.py:510(_init_param)
       29    0.000    0.000    0.000    0.000 typing.py:2017(overload)
       28    0.000    0.000    0.000    0.000 _utils.py:46(normalize_header_value)
       28    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       28    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
       28    0.000    0.000    0.000    0.000 ipaddress.py:2181(__init__)
       28    0.000    0.000    0.000    0.000 ipaddress.py:1846(_split_scope_id)
       28    0.000    0.000    0.000    0.000 ipaddress.py:1609(_ip_int_from_string)
       28    0.000    0.000    0.000    0.000 ipaddress.py:1589(_make_netmask)
       28    0.000    0.000    0.000    0.000 __init__.py:579(__missing__)
       27    0.000    0.000    0.000    0.000 __init__.py:228(_releaseLock)
       27    0.000    0.000    0.000    0.000 __init__.py:219(_acquireLock)
       26    0.000    0.000    0.000    0.000 typing.py:810(<genexpr>)
       26    0.000    0.000    0.000    0.000 typing.py:801(__init__)
       26    0.000    0.000    0.000    0.000 typing.py:722(__init__)
       26    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
       25    0.002    0.000    0.006    0.000 enum.py:180(__new__)
       25    0.000    0.000    0.001    0.000 enum.py:222(<setcomp>)
       25    0.000    0.000    0.000    0.000 ipaddress.py:477(_prefix_from_prefix_string)
       25    0.000    0.000    0.000    0.000 ipaddress.py:434(_ip_int_from_prefix)
       25    0.000    0.000    0.000    0.000 ipaddress.py:418(_check_int_address)
       25    0.000    0.000    0.000    0.000 inspect.py:2692(kind)
       25    0.000    0.000    0.000    0.000 enum.py:82(__init__)
       25    0.000    0.000    0.000    0.000 enum.py:626(_find_new_)
       25    0.000    0.000    0.000    0.000 enum.py:569(_check_for_existing_members)
       25    0.000    0.000    0.000    0.000 enum.py:198(<dictcomp>)
       25    0.000    0.000    0.000    0.000 enum.py:165(__prepare__)
       25    0.000    0.000    0.000    0.000 element.py:388(_last_descendant)
       24    0.000    0.000    0.000    0.000 sre_parse.py:162(__delitem__)
       24    0.000    0.000    0.000    0.000 enum.py:423(__getattr__)
       24    0.000    0.000    0.000    0.000 enum.py:1049(<lambda>)
    23/20    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
       23    0.000    0.000    0.001    0.000 typing.py:1207(__getitem_inner__)
       23    0.000    0.000    0.001    0.000 typing.py:1187(copy_with)
       23    0.000    0.000    0.000    0.000 typing.py:1272(<genexpr>)
    22/13    0.000    0.000    0.024    0.002 <frozen importlib._bootstrap>:421(spec_from_loader)
       22    0.000    0.000    0.000    0.000 util.py:15(lower)
       22    0.000    0.000    0.000    0.000 _receivebuffer.py:86(maybe_extract_next_line)
       22    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       21    0.000    0.000    0.000    0.000 {method 'endswith' of 'bytearray' objects}
       20    0.000    0.000    0.000    0.000 _readers.py:55(_decode_header_lines)
       20    0.000    0.000    0.000    0.000 _readers.py:35(_obsolete_line_fold)
       20    0.000    0.000    0.000    0.000 ipaddress.py:1176(_ip_int_from_string)
       20    0.000    0.000    0.000    0.000 __init__.py:193(_checkLevel)
       20    0.000    0.000    0.000    0.000 _collections_abc.py:409(__subclasshook__)
       19    0.001    0.000    0.002    0.000 __init__.py:328(namedtuple)
       19    0.001    0.000    0.001    0.000 {built-in method builtins.eval}
       19    0.000    0.000    0.000    0.000 ipaddress.py:1468(__init__)
       19    0.000    0.000    0.000    0.000 ipaddress.py:1150(_make_netmask)
       19    0.000    0.000    0.000    0.000 __init__.py:786(__init__)
       19    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
       18    0.000    0.000    0.000    0.000 typing.py:1216(<genexpr>)
       18    0.000    0.000    0.000    0.000 iri.py:127(<genexpr>)
       18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:795(is_package)
       18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:778(exec_module)
       18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:770(create_module)
       18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:254(_requires_builtin_wrapper)
       18    0.000    0.000    0.000    0.000 dataclasses.py:603(<genexpr>)
       18    0.000    0.000    0.000    0.000 dataclasses.py:388(<listcomp>)
       18    0.000    0.000    0.000    0.000 dataclasses.py:379(_tuple_str)
       18    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
       18    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
       17    0.000    0.000    0.000    0.000 _mixin.py:15(authority_info)
       17    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
       17    0.000    0.000    0.000    0.000 io.py:60(__getattr__)
       16    0.000    0.000    0.000    0.000 _typedattr.py:16(typed_attribute)
       16    0.000    0.000    0.000    0.000 enum.py:451(__members__)
       15    0.000    0.000    0.033    0.002 css_parser.py:308(__init__)
       15    0.000    0.000    0.007    0.000 dataclasses.py:882(_process_class)
       15    0.000    0.000    0.007    0.000 dataclasses.py:1175(wrap)
       15    0.000    0.000    0.002    0.000 dataclasses.py:588(_repr_fn)
       15    0.000    0.000    0.001    0.000 dataclasses.py:529(_init_fn)
       15    0.000    0.000    0.000    0.000 _util.py:105(make_sentinel)
       15    0.000    0.000    0.000    0.000 ssl.py:995(_sslcopydoc)
       15    0.000    0.000    0.000    0.000 sre_compile.py:416(_bytes_to_codes)
       15    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
       15    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
       15    0.000    0.000    0.000    0.000 inspect.py:2962(<genexpr>)
       15    0.000    0.000    0.000    0.000 inspect.py:277(isfunction)
       15    0.000    0.000    0.000    0.000 inspect.py:2680(name)
       15    0.000    0.000    0.000    0.000 inspect.py:1872(_signature_get_user_defined_method)
       15    0.000    0.000    0.000    0.000 element.py:293(<listcomp>)
       15    0.000    0.000    0.000    0.000 element.py:274(get_text)
       15    0.000    0.000    0.000    0.000 dataclasses.py:592(<listcomp>)
       15    0.000    0.000    0.000    0.000 dataclasses.py:573(<listcomp>)
       15    0.000    0.000    0.000    0.000 dataclasses.py:549(<dictcomp>)
       15    0.000    0.000    0.000    0.000 dataclasses.py:393(_recursive_repr)
       15    0.000    0.000    0.000    0.000 dataclasses.py:375(<genexpr>)
       15    0.000    0.000    0.000    0.000 dataclasses.py:370(_fields_in_init_order)
       15    0.000    0.000    0.000    0.000 dataclasses.py:324(__init__)
       15    0.000    0.000    0.000    0.000 dataclasses.py:1157(dataclass)
       15    0.000    0.000    0.000    0.000 dataclasses.py:1044(<listcomp>)
       15    0.000    0.000    0.000    0.000 dataclasses.py:1041(<listcomp>)
       15    0.000    0.000    0.000    0.000 dataclasses.py:1015(<listcomp>)
       15    0.000    0.000    0.000    0.000 contextlib.py:252(contextmanager)
       15    0.000    0.000    0.000    0.000 abc.py:146(update_abstractmethods)
       14    0.000    0.000    0.014    0.001 css_parser.py:1156(process_selectors)
       14    0.000    0.000    0.001    0.000 hashlib.py:126(__get_openssl_constructor)
       14    0.000    0.000    0.000    0.000 typing.py:1332(<genexpr>)
       14    0.000    0.000    0.000    0.000 typing.py:1277(__eq__)
       14    0.000    0.000    0.000    0.000 __init__.py:2071(getLogger)
       14    0.000    0.000    0.000    0.000 __init__.py:1435(__init__)
       14    0.000    0.000    0.000    0.000 __init__.py:1315(getLogger)
       14    0.000    0.000    0.000    0.000 css_parser.py:461(__init__)
       13    0.000    0.000    0.005    0.000 enum.py:536(_convert_)
       13    0.000    0.000    0.004    0.000 enum.py:483(_create_)
       13    0.000    0.000    0.001    0.000 enum.py:553(<listcomp>)
       13    0.000    0.000    0.000    0.000 _util.py:114(bytesify)
       13    0.000    0.000    0.000    0.000 typing.py:560(<genexpr>)
       13    0.000    0.000    0.000    0.000 _mixin.py:56(_match_subauthority)
       13    0.000    0.000    0.000    0.000 __init__.py:1366(_fixupParents)
       12    0.000    0.000    0.000    0.000 datetime.py:461(__new__)
       12    0.000    0.000    0.000    0.000 {built-in method builtins.round}
    11/10    0.003    0.000    0.007    0.001 {built-in method _imp.exec_dynamic}
    11/10    0.000    0.000    0.007    0.001 <frozen importlib._bootstrap_external>:1182(exec_module)
       11    0.003    0.000    0.003    0.000 {built-in method _imp.create_dynamic}
       11    0.001    0.000    0.011    0.001 element.py:779(_find_all)
       11    0.000    0.000    0.011    0.001 element.py:1871(find_all)
       11    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1174(create_module)
       11    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
       11    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1163(__init__)
